
ID;Name
6570-1;Kunigiškė
4848-1;Kupriai
4976-1;Kurauskai
1630-1;Kuršėnai
4894-1;Kuršėnų aplinkelis
4962-1;Kuršėnų geležinkelio stotis
1577-1;Kurtuvėnai
1576-1;Kurtuvėnų kryžkelė
1637-1;Kužiai
6573-1;Laisvučiai
4990-1;Lapkasiai
6575-1;Laučynė
5139-1;Laukstučiai
6576-1;Lesčiai
6577-1;Lieporiai
5134-1;Likučiai
6578-1;Linartai
4905-1;Linartų sodai
6579-1;Lingailiai km.
1689-1;Liutkūnai
4790-1;Lygudai
1638-1;Lukšiai
1647-1;Lūpaičiai
4784-1;Malavėnai
4970-1;Maldenai
6582-1;Mateikiai
6583-1;Mažaičiai
4789-1;Mažeikiai
1636-1;Medvalakė
4895-1;Melioratorių g.
6584-1;Meškiai
1649-1;Meškuičiai
6586-1;Meškuičių kryžkelė
6587-1;Milašaičių kryžkelė
1648-1;Misaičiai
4999-1;Misaičiai I
6589-1;Mockaičiai
6590-1;Mokykla
4854-1;Mostaičiai
4779-1;Naisiai
6592-1;Narušaičiai
6594-1;Nemakščiai
4504-1;Noreikiai
6596-1;Noreišiai
5970-1;Norutaičiai
4979-1;Norvaišiai
6597-1;Pabijočiai
6598-1;Pageluvis
6600-1;Pakapė
4792-1;Pakarniukai
6601-1;Pakražantis
1631-1;Pakumulšiai
4872-1;Pakuršėnis
4995-1;Pamockė
5132-1;Papelkiai
6602-1;Paprūdžiai
4963-1;Paringuvio kaimas
6603-1;Pašiaušė
6604-1;Pašvinės
1574-1;Pašvinės sodai
4998-1;Pavenčiai
6606-1;Paverpenis
6607-1;Paverpenys
4822-1;PC Norfa (Kuršėnai)
6609-1;Pikeliškės
6610-1;Pikeliškių kelias
1684-1;Piktuižiai
6612-1;Pluskiai
6613-1;Posūkis į Kelmę
4994-1;Pūšiliai
4863-1;Pušynas
4794-1;Radvilai
4798-1;Raizgiai
4787-1;Rakandžiai
6616-1;Raseiniai AS
1632-1;Raudėnai
4884-1;Raudondvaris
4857-1;Raupaičiai
1627-1;Rekčiai
6617-1;Rėkyva
4967-1;Repšiai
4964-1;Ringuva
4502-1;Ringuvėnai
1628-1;Romučiai
4841-1;Rudiškiai
1683-1;Šakyna
4786-1;Sauginiai
6619-1;Šaukėnai
4885-1;Šelvėnai
4868-1;Šemetiškiai
6621-1;Šiauliai AS
4861-1;Šilelis
4845-1;Šilėnai
6622-1;Šilo Pavėžupis
6623-1;Šimtas ket.km.
6624-1;Sitkūnai
6625-1;Šiūbaičiai
4788-1;Šiupyliai
4788-3;Šiupylių kontora
4980-1;Skačiai
6627-1;Skaudviliai
6628-1;Slabada
4856-1;Smilgiai
4978-1;Smiltynė
4843-1;Sodai 1
4844-1;Sodai 2
6630-1;Sodai per Bubius
6631-1;Spaudžiai
6632-1;Stendas
4989-1;Steponiškės
4853-1;Stonaičiai
4997-1;Stoties g. (Kuršėnai)
4782-1;Stukai
6635-1;Sujainiai
6636-1;Šukiškiai
2297-1;Susivienijimas
1644-1;Sutkūnai
6639-1;Suvartuva
6640-1;Svarainis
5140-1;Svirbūtės
6641-1;Taručiai
4983-1;Taučiai
1646-1;Tautiniai
6645-1;Tytuvėnai
6646-1;Tytuvėnėliai
6643-1;Toleikiai
4820-1;Turgus (Kuršėnai)
6644-1;Tvibiai
4781-1;Uosupys
6647-1;Užkalniai
6648-1;Vabalickiai
3933-1;Vadeikiai
4986-1;Vanagiškės
5135-1;Varputėnai
6650-1;Vėgėliai
4793-1;Verbūnai
6651-1;Verėduva
6652-1;Veterinarija
6653-1;Viduklė
6654-1;Viduklės glž.st
4846-1;Vijoliai
6656-1;Vincentava
6657-1;Vinkšnėnai
6658-1;Visbarai
5133-1;Visdergiai
4847-1;Voveriškiai
4982-1;Vozbučiai
6659-1;Žadžiūnai
6661-1;Žalpeliai
6662-1;Žarėnai
1688-1;Žeimiai
6663-1;Žilakiai
1626-1;Žiliai
4791-1;Žiogai
815-1;Alijošiškės
701-1;Ąžuolija
812-1;Balsiai
1447-1;Drobūkščiai
808-1;Dvarviečiai
1441-1;Džiaugėnai
698-1;Gineikiai
702-1;Girvainiai
1449-1;Grimzdai
703-1;Gulbės
699-1;Kaltinėnai
1440-1;Keberkščiai
805-1;Kelpšaičiai
696-1;Košiai
1443-1;Kūtimai
1448-1;Kvėdarna
704-1;Laukuva
806-1;Laukuva miestelis
1450-1;Lembas
1444-1;Lingiškė
811-1;Mažrimai
1442-1;Medeliškė
700-1;Misaičiai
807-1;Naujosios kapinės
809-1;Padievytis
705-1;Paežeris
1454-1;Pajūralis
1439-1;Pajūris
814-1;Pūtvė
804-1;Ręsčiai
1456-1;Šakėnai
1446-1;Šarkai
1455-1;Sauslaukis
813-1;Šilalė
697-1;Tūjainiai
803-1;Vėlaičiai
810-1;Viadukas virš autostrados
1445-1;Žąsinas
1427-1;"Turgus"
1429-1;Armalėnai
4946-1;Balčiai
1438-1;Bikavėnai
1465-1;Bružai
1467-1;Čiūteliai
1436-1;Dargiškė
1425-1;Gaideliai
1461-1;Gardamas
1458-1;Gedikai
1437-1;Gorainiai
1434-1;Grygališkė
1424-1;Juknaičiai
4945-1;Kivyliai
4944-1;Kivylių biblioteka
1423-1;Kūgeliai
1431-1;Kulėšai
1462-1;Lapaliai
1430-1;Laučiai
1463-1;Rudynai
1466-1;Saugos
1433-1;Šiaudviečiai
1426-1;Šilutė
1457-1;Stemplės
1459-1;Švėkšna
1428-1;Traksėdžiai
1460-1;Tvaskučiai
1421-1;Usėnai
1435-1;Vainutas
4943-1;Vainuto kryžkelė
1468-1;Vilkyčiai
1432-1;Žemaičių Naumiestis
1422-1;Žemaitkiemis I
1464-1;Žemaitkiemis II
5096-1;"Šilelis" SB
846-1;Aizvikis
844-1;Astruvka
5217-1;Bagaslaviškės
5095-1;Bartkuškio kr.
5202-1;Bartkuškis
852-1;Beržė
5220-1;Bredėnai
845-1;Čiobiškis
5205-1;Daubariškiai
5210-1;Davonys
5213-1;Gelvonai
5219-1;Gelvonėliai
5094-1;Jauniūnai
5209-1;Juknonys
5099-1;Juodeliai
5100-1;Kabalda
5203-1;Kaimynai
5214-1;Kaliakiemiai
5112-1;Kaukiškio k.
5109-1;Kernavė
5098-1;Kieliai
5108-1;Klišabalė
5111-1;Kunigiškiai
843-1;Labūnava Širvintų r.
847-1;Lapelės
842-1;Liukoniai
854-1;Liūnai
5212-1;Mikalajūnai
5113-1;Mikališkis
5115-1;Miškų ūkis
5224-1;Mokinių stotelė
849-1;Musninkai
5206-1;Musninkėliai
5208-1;Padvariai
5216-1;Pagojis
5110-1;Pakalniškiai
5097-1;Puoriai
851-1;Rimučiai
5211-1;Sabališkiai
5218-1;Sedūnai
855-1;Senadvariai
853-1;Širvintos
5223-1;Širvintų k.
5222-1;Spadviliškis
5207-1;Spietiškių sankryža
5114-1;Taučiuliai
5201-1;Užublendžiai
1280-1;Viesos
850-1;Vileikiškiai
5204-1;Viršuliškiai
848-1;Virvyčiai
5200-1;Žarnavagiai
5215-1;Zubeliai
744-1;Aleksandrija
1509-1;Apuolė
1498-1;Baidotai
1505-1;Barstyčiai
739-1;Gedrimai
737-1;Gedrimų durpynas
742-1;Gintalaičiai
1513-1;Gricaičiai
745-1;Guntinai
1512-1;Ylakaičiai
740-1;Ylakiai
756-1;Juodeikiai
1508-1;Kaukolikai
743-1;Klauseikiai
1603-1;Kruopiai
754-1;Lenkimai
750-1;Luknės
1515-1;Luoba
736-1;Margininkai Skuodo r.
1504-1;Mikytai
798-1;Mosėdis
797-1;Mosėdis miestelis
4570-1;Naujukai
1500-1;Notėnai I
1501-1;Notėnai II
751-1;Paluknė
1514-1;Pašilė
800-1;Puodkaliai
1602-1;Puokė
1503-1;Rusiškės
747-1;Rūšupiai
746-1;Šarkė
1510-1;Šarkė 1
1506-1;Šatės
4572-1;Šatraminiai
796-1;Šaukliai
748-1;Skuodas
749-1;Skuodo glž.st.
1502-1;Šliktinė
752-1;Sriauptai
741-1;Stripiniai
799-1;Udraliai
1507-1;Vabaliai
753-1;Veitai
738-1;Visgaudžiai
755-1;Žemytė
9954-11;Adutiškis
9959-21;Bačkininkai
5587-1;Baliuliai
971-1;Burovka
5598-1;Cirkliškis
1164-1;Gamykla "Modulis"
9958-19;Girdėnai
5594-1;Juzina
9956-15;Kackonys
970-1;Kaltanėnai
9963-29;Kukiškė
980-1;Kūriniai
982-1;Labanoras
9961-25;Lalučiai
983-1;Laukagalis
973-1;Liubiškė
9964-31;Medišionys
4811-1;Meškerinės kaimas
9962-27;Milkuškos
1162-1;Pabradė
1161-1;Pabradė II
5588-1;Pameronys
5586-1;Pavoverė
5585-1;Pavoverė II
5596-1;Peršaukštis
974-1;Pliauškės
1160-2;Purviniškiai
9960-23;Sakališkė
5595-1;Sariai
1165-1;Silniškiai
5593-1;Šutai
972-1;Švenčionėliai
5599-1;Švenčionėlių g.
975-1;Švenčionys
5591-1;Svirkiškė
9957-17;Svirkos
1166-1;Trakinė
981-1;Vosiuliškė
9955-13;Vosiūnai
5590-1;Zalavas
630-1;"Turgus"
624-1;Antegluonis
4950-1;Aukštupiai
819-1;Baltrušaičiai
4953-1;Bekeriškė
4951-1;Būdvyčiai
4947-1;Draudėnai
821-1;Eičiai
619-1;Gedgaudiškė
4955-1;Girgždai
1409-1;Griežpelkiai I
1408-1;Griežpelkiai II
620-1;Ivangėnai
629-1;J.Kruopo g.
623-1;Jakutiškė
627-1;Joniškė
628-1;Joniškės sodai
626-1;Juodpetriai
4952-1;Kęsčiai
695-1;Kirkliai
1410-1;Lauksargiai
818-1;Mažonai
4954-1;Meldekvirčiai
1412-1;Meldikviršiai
1390-1;Nosaičiai
816-1;Pagramantis
1392-1;Petkaičiai
4949-1;Pryšmantai
621-1;Pužai
625-1;Pužiškė
820-1;Sakalinė
1411-1;Šaltaičiai
1391-1;Šiurpiškės
632-1;Skaudvilė
622-1;Skaudvilės girininkija
817-1;Sungailiškiai
631-1;Tauragė
1413-1;Taurai
4948-1;Žygaičiai
713-1;Buožėnai
1562-1;Daukantai
1635-1;Eigirdžiai
715-1;Gailiškiai
711-1;Gaudikaičiai
1592-1;Gaulėnai
1595-1;Gečiai
1523-1;Irkiniai
2492-1;Janapolė
1560-1;Jonikaičiai
1606-1;Juodininkiai
712-1;Kalnėnai
1608-1;Kanteniai
1634-1;Kiršiai
709-1;Krėpštai
1596-1;Kveiliai
1593-1;Luokė
9502-1;Masčio g.
1607-1;Nevarėnai
706-1;Palūkstis
1561-1;Panakatis
716-1;Paplinkšė
1594-1;Patumšaliai
1564-1;Pavandenė
9501-1;Rainiai
714-1;Sarakai
3812-1;Šilų girininkija
1604-1;Tausalas
1605-1;Tausalas II
710-1;Telšiai
1633-1;Tryškių kryžkelė
1559-1;Varneliai
707-1;Varniai
1597-1;Viešvėnai
1538-1;Vigantiškiai
708-1;Žarėnai
1563-1;Žiogė
243-1;Alešiškės
251-1;Antakalnis
503-1;Aukštadvaris
253-1;Ąžuolijai
259-1;Babriškės
256-1;Bajambalės
249-1;Bičiūnai
5128-1;Dedeliškės
507-1;Drabužininkai
277-1;Dusmenys
5020-1;Ferma
242-1;Gineitiškės
5017-1;Girininkija
303-1;Gojus
250-1;Grendavė
244-1;Gudžionys
305-2;Guopstos
278-1;Jurgionys
500-1;Jurgionys Trakų r.
5021-1;Kaimelis
511-1;Kaptiškės
510-1;Karališka virtuvė
501-1;Karapolis
279-1;Kietaviškės
508-1;Krasnapolis
517-11;Lenstata
5014-1;Lentvario gel. st.
5013-1;Lentvaris 2
506-1;Mackantiškės
300-1;Madžiūnai
512-1;Markutiškės
5127-1;Moluvėnai
504-1;Nikronys
248-1;Onuškis
301-1;Paežerėliai
302-1;Paluknys
252-1;Panošiškės
245-1;Pasamavis
5016-1;Pasėkiai
513-1;Penkininkai
505-1;Pertašiškės
276-1;Ponykštės
523-1;Račkūnai
5015-1;Račkūnai (Lentvaryje)
502-1;Rangava
247-1;Rieznyčia
5126-1;Rykantai
304-1;Ropėjos
5018-1;Rubežius
254-1;Rūdiškės
5019-1;Serapiniškės
257-1;Šklėriai
509-1;Strėva
306-2;Šventininkai
516-1;Trakai
255-1;UAB "Rudmė"
246-1;Vaickūniškės
5016-11;Vilties g.
515-1;Žaizdrastis I
514-1;Žaizdrastis II
258-1;Žukiškės
1277-1;Alionys
2180-1;Bagnapolis
2168-1;Baleliai
1284-1;Balelių kryžkelė
865-1;Basanavičiaus g.
861-1;Bernotiškiai
1136-1;Butkūnai
862-1;Dainava
1276-1;Deltuva
1281-1;Gaiveniai
1181-1;Gasparuolis
2497-1;Girelė
1131-1;Graužiečiai
1132-1;Inkilai
1278-1;Jačionys
1275-1;Jakutiškiai
1134-1;Janušiškis
1021-1;Juodmiškis
1133-1;Kartėnai
864-1;Kauno g.
1184-1;Kazliškiai
2167-1;Kraupėnai
1279-1;Krikštėnai
2160-1;Kurėnai
863-1;Laibiškiai
1182-1;Laumėnai
2181-1;Lėnas
1135-1;Liaušiai
4960-1;Liepeliai
1274-1;Lokėnai
1283-1;Mažeikiai autostradoje
2179-1;Mažeikiai Ukmergės r.
2169-1;Menturiai
867-1;Mūšia
2182-1;Naujasodis
1130-1;Nuotekų g.
2164-1;Paąžuoliai
860-1;Pageležiai
1138-1;Pašiaudinė
1022-1;Radiškio kryžkelė
870-1;Radiškis
2159-1;Rečionys
1282-1;Šalnos
2166-1;Šiukštiškėliai
2163-1;Skabeikiai
1137-1;Skuoliai
869-1;Šventupė
2165-1;Taujėnai
866-1;Ukmergė
868-1;Vidiškiai
1183-1;Želva
1023-1;Žemieji Svirnai
885-1;"Turgus"
882-1;Antalgė
954-1;Asmalai
956-1;Aviniškis
881-1;Ažugiriai
890-1;Bajoriškiai
1001-1;Bėdžiai
957-1;Buitūnai
901-1;Bulinskiai
889-1;Daržiniai
891-1;Daugailiai
900-1;Deguliai
892-1;Drąsėnai
883-1;Jasonys
887-1;Jotaučiai
2496-1;Kaliekiai
2444-1;Kaniūkai
962-1;Kirdeikiai
951-1;Kovynė
955-1;Kuktiškės
880-1;Leliūnai Utenos kr.
899-1;Narkūnai
950-1;Nemeikščiai
2443-1;Norvaišai
959-1;Pūčkoriškiai
888-1;Radeikiai
960-1;Saldutiškio sank.
961-1;Saldutiškis
1003-1;Šiaudiniai
952-1;Šnieriškės
953-1;Suoleliai
2495-1;Šventupys
958-1;Trimoniškis
884-1;Utena
2445-1;Užpaliai
886-1;Vaikutėnai
1002-1;Vyžuonos
2446-1;Vyžuonos miestelis
4643-1;Aladauka
375-1;Apsingė
4625-1;Ašašninkai
365-1;Aušrinė
224-1;Babriškės
223-1;Babriškių kryžkelė
681-1;Barčiai
647-1;Beržupis
4662-1;Butvydonys
4663-1;Čebatoriai
4664-1;Čebatorių m-kla
679-1;Čepelūnų kryžkelė
4641-1;Dainava
4640-1;Dainava I
4642-1;Dainavos km.
297-1;Dargužiai
4672-1;Dargužių miestelis
690-1;Darželiai
4647-1;Daržininkai
4668-1;Daržininkų km.
4669-1;Daržininkų kr.
4633-1;Druckūnai
644-1;Druckūnų kryžkelė
4648-1;Drucminai
3009-1;Dubaklonis
4651-1;Dubičiai
222-1;Geidukonys
388-1;Gelovinė
4657-1;Genionys
4694-1;Genių kaimas
4659-1;Ginakiemis
4658-1;Ginakiemis I
4600-1;Giniūnai
648-1;Giraitė
280-1;Glėbo ežeras
226-1;Glūkas
4612-1;Glūkas I
367-1;Griova
4622-1;Grybaulia
638-1;Gudakiemis I
637-1;Gudakiemis II
636-1;Gudakiemis III
4635-1;Gudžiai
221-1;Gudžių kryžkelė
387-1;Ilgininkai
382-1;Ilgininkai II
292-1;Jakėnai
4693-1;Jakubiškių km.
4646-1;Jasauskai
371-1;Jonionys
4670-1;Jurgiškės
4624-1;Kabeliai
374-1;Kačingė
286-1;Kaibučiai
4653-1;Kalviai
4627-1;Kamorūnai
4679-1;Kaniava
4644-1;Kaniavėlė
691-1;Kapiniškės
4611-1;Kareivonys
684-1;Karpiškės
4621-1;Kašėtos
4685-1;Katra
4684-1;Katra I
645-1;Kazimieravas
372-1;Kibyšiai
676-1;Kijučiai
4628-1;Kijučių kapai
4629-1;Kijutiškės
4604-1;Kirklionys
680-1;Kol.sodai "Tulpė"
4683-1;Kriokšlys
4630-1;Kriviliai
4691-1;Krūkliai
4678-1;Krūklių km.
654-1;Krūminiai
4690-1;Krūminių miestelis
685-1;Kukliai
4666-1;Kuršiai
642-1;Laičiai
288-1;Laparaistis
4614-1;Lavysas
366-1;Liškiava
363-1;Liškiavos kryžkelė
4688-1;Lynežeris
687-1;Mančiagirė
4650-1;Mantotai
689-1;Marcinkonių gel.stotis
688-1;Marcinkonys
4617-1;Mardasavas
692-1;Margionys
225-1;Martinava
389-1;Masališkės
683-1;Maskauka
649-1;Matuizos
650-1;Matuizų plytinė
4656-1;Melekonys
686-1;Mergežeris
290-1;Merkinė
289-1;Merkinės kryžkelė
4660-1;Meškučiai
285-1;Milioniškės
4602-1;Miškų ūkis
4626-1;Musteika
4665-1;Naniškės
299-1;Naujieji Maceliai
294-1;Naujieji Valkininkai
641-1;Nedzingė
390-1;Noruliai
4676-1;Noškūnai
4675-1;Noškūnų kr.
4649-1;Paąžuolė
4636-1;Padaugė
658-1;Paklėštarė
4674-1;Palkabalis
4605-1;Pamusiai
369-1;Panara
4645-1;Panočiai
4631-1;Papiškės
652-1;Papiškės Varėnos r.
4686-1;Paramėlis
4671-1;Pasgrinda
4615-1;Paūliai
4941-1;Pavardonio sodai
4601-1;Paversekys
283-1;Perloja
284-1;Perlojos kaimas
639-1;Pilvingiai
4637-1;Pilvingių kryžkelė
298-1;Pirčiupiai
656-1;Pošalčiai
4689-1;Puodžiai
4607-1;Puodžiai I
287-1;Purpliai
4618-1;Puvočiai
4692-1;Radyščiaus km.
373-1;Radyščius
4655-1;Rakai
4654-1;Ramanavas
677-1;Riliškiai
4620-1;Roduka
4682-1;Rudnia
646-1;Šačia
282-1;Salovartė
281-1;Salovartė sodai
660-1;Sankryža link Eišiškių
4606-1;Sarapiniškės
227-1;Senoji Varėna
4673-1;Senovė
693-1;Sklėrių kryžkelė
4623-1;Sklėrių pervaža
4623-2;Sklėrių perveža
682-1;Smalninkai
295-1;Spengla
4632-1;Strėžiūnai
4652-1;Šulai
4687-1;Šumas
643-1;Tolkūnai
4616-1;Trakiškiai
4619-1;Trasninkai
4639-1;Ulbinai
653-1;Urkionys
4661-1;Ūta
391-1;Utieka
4609-1;Užtilčiai
640-1;Vadėnai
4680-1;Valka
659-1;Valkininkai
657-1;Valkininkų fabrikas
296-1;Valkininkų kryžkelė
228-1;Varėna
291-1;Vazgirdonys
4608-1;Vergakiemis
655-1;Verseka
4603-1;Vet.ligoninė
220-1;Vėžionys
364-1;Vilkiautinis
678-1;Vydeniai
651-1;Voriškės
368-1;Žeimiai Varėnos r.
4610-1;Žilinai
293-1;Žilinėliai
4613-1;Žiūrai
453-1;"Aukso ragas"
466-1;"Mokykla"
2373-1;"Sūduva"
2333-1;"Sūrinio"ež.
470-1;"Žemkalnija"
476-1;Adamarina
3896-1;Akmenskaldė
2358-1;Alksnėnai
455-1;Alvitas
2339-1;Ančlaukys
473-1;Antupiai
2354-1;Arminai
2390-1;Auksėnai
6029-1;Bačkiškiai
2389-1;Bajorai
534-1;Balčiūnai
6034-1;Balsupiai
6030-1;Bardauskai
2378-1;Baršausko tėviškė
2393-1;Bartninkai
2392-1;Bartninkų m-kla
2326-1;Beržiniai
3935-1;Biliūnai
2386-1;Birutės g.
2406-1;Būdežeriai
6049-1;Dabravolė
456-1;Dailučiai
2376-1;Dapkiškiai
458-1;Dariaus ir Girėno g. (Virbalis)
6033-1;Degučiai
2355-1;Didvyžiai
6042-1;Dotamai
3934-1;Drebulinė
2368-1;Dugnai
2324-1;Duonelaičiai
2372-1;Dvarnieji
2356-1;Galiakaušiai
2391-1;Geisteriškiai
445-1;Giedriai I
444-1;Giedriai II
463-1;Girėnai
475-1;Gižų kryžkelė
2325-1;Gražiškiai
2384-1;Gudeliai (Vilkaviškio r.)
2348-1;Gudkaimis
3900-1;Gulbiniškiai
2380-1;Gurbšilis
6051-1;Ilgas kalnas
2323-1;Jakiškiai
2341-1;Jevonis
2369-1;Juodupiai
437-1;Juozapavas
2362-1;Karaliai
2322-1;Karalkrėslis
6032-1;Karkliniai
2343-1;Karklupėnai
436-1;Kataučizna
450-1;Katedra
3893-1;Kaupiškiai
446-1;Kelių valdyba
6031-1;Keturvalakiai
2345-1;Kybarčiukai
460-1;Kybartai
3937-1;Kybartai, "Norfa"
4104-1;Kybartų PKP
461-1;Kybeikiai
3895-1;Kybeikių mokykla
2318-1;Klampučiai
2364-1;Klausučiai
440-1;Klausučiai Vilkaviškio r.
2329-1;Kregždžiai
2399-1;Kuosėnai
3894-1;Kurpikai
2388-1;Lakštučiai
2330-1;Lankupėnai
2331-1;Lankupka
3100-1;Ligoninė
464-1;Liukiai
3910-1;Maironio g.
6028-1;Malūnas
462-1;Matlaukys
2359-1;Mažučiai
3891-1;Meiliūnai
468-1;Meteostotis
438-1;Mierčiai
2403-1;Mockabūdžiai
2357-1;Našiškiai
2377-1;Naujienėlė
2361-1;Navininkai
6055-1;Norvydai
536-1;Opšrūtai II
2365-1;Opšrūtų gyvenvietė
535-1;Opšrūtų kryžkelė
3901-1;Oželiai
2404-1;Ožkabaliai
6035-1;Ožkasviliai
2367-1;Paežeriai
537-1;Pagramdai
6036-1;Paikiškiai
2340-1;Pajevonys
6052-1;Pakalniai
3902-1;Pančekiai
2402-1;Pašeimeniai
2400-1;Patilčiai
2336-1;Pavištyčio kr.
6054-1;Pavištytis
2398-1;Piliakalniai
2394-1;Piliakalnių kr.
533-1;Pilviškiai
6048-1;Pilviškių aplinkelis
539-1;Pilviškių g.
2374-1;Pilviškių glž. stotis
469-1;Policija
447-1;Pramonės g.
2405-1;Pūstapėdžiai
2371-1;Ramoniškiai
2397-1;Rasiai
465-1;Rečiūnai
2375-1;Rimavičiai
2407-1;Rimgaudo g-vė
474-1;Rūda
6043-1;Rūkštėnai
2351-1;Šapalai
449-1;Savivaldybė
2387-1;SB "Ratas"
471-1;Serdokai
2332-1;Skardupiai
2396-1;Skroblai
2350-1;Slabadai
2360-1;Smilgiai
2320-1;Sodėnai
448-1;Stadionas
2366-1;Steponai
2381-1;Stirniškiai
2319-1;Stolaukėlis
2321-1;Stolaukis
2337-1;Stovykla
2353-1;Sūdavos m-kla
3904-1;Šunskai
3903-1;Šunskų kr.
2383-1;Suvalkai (Vilkaviškio r.)
2363-1;Teiberiai
441-1;Teiberių kr.
6041-1;Trilaukys
452-1;Uosiai
454-1;Uosiai II
6040-1;Užbaliai
2316-1;Vaičlaukio k.
2317-1;Vaičlaukis
2401-1;Vaisbūniškiai
2342-1;Vaišviliai
532-1;Vaitai
2328-1;Vaitkabaliai
2385-1;Varpininkai
2347-1;Varpučiai
2346-1;Varpučiai I
2395-1;Vartai
2338-1;Varteliai
2344-1;Vilbargiris
443-1;Vilkaviškio gel. st.
442-1;Vilkaviškio gelž.stotis
451-1;Vilkaviškis
2382-1;Vilkiškiai
2349-1;Vilkupiai
457-1;Virbalis
459-1;Virbalis II
6050-1;Vištyčio I laukas
2334-1;Vištyčio Laukas I
2335-1;Vištyčio Laukas II
467-1;Vištytis
2327-1;Vygreliai
2370-1;Vladiškiai
439-1;Žalioji
6053-1;Žirgėnai
2352-1;Žyniai
472-1;Znočkai
538-1;Zomčinė
5050-1;11 km
5280-1;13-sis kilometras
5283-1;16-sis kilometras
5055-1;18 km
5056-1;19 km
5366-1;23 km.
5251-1;32 km.
5106-1;Airėnai
5367-1;Airėnai I
921-1;Akmena
5063-1;Akmeniškės
5574-1;Akmeniškės II
5575-1;Akmeniškės III
5296-1;Aladurdiškės
5369-1;Aliejūnai
5320-1;Ančeriškės
5580-1;Antaviliai
5318-1;Arklenai
5359-1;Avižieniai II
5358-1;Avižienių mokykla
5078-1;Ąžuolijai
5234-1;Baboniškės
5376-1;Babrukiškės
5240-1;Baltoji Vokė
5054-1;Barkuškės
5274-1;Barvoniškės
5422-1;Basiukai
5053-1;Bedugnė
5592-1;Belkiškė
5407-1;Bendorėliai
5408-1;Bendoriai
5301-1;Bygirdai
5374-1;Brinkiškės I
5375-1;Brinkiškės II
5357-1;Bukiškės II
5064-1;Čekėnai
5584-1;Čubelė
5243-1;Daržininkai
5418-1;Daubarai
5278-2;Didžaisalis 1
5278-1;Didžiasalis 1
5277-1;Didžiasalis 2
5330-1;Didžioji Kuosinė
1169-1;Družiliai
5105-1;Dūkštos
5405-1;Durpynas
5247-2;Dusinėnai
5329-1;Dvarai
5073-1;Dvaras
5257-1;Dvariškės 1
5256-1;Dvariškės 2
5031-1;Eglinė
5421-1;Eglinė 2
5370-1;Europa
5032-1;Galiniai
931-1;Gegliškės
5419-1;Geisiškės
923-1;Glitiškės
307-1;Gojus
5363-1;Grikieniai
5092-1;Gudulinė
5290-1;Gudžiai
5304-1;Gulbinė
305-1;Guopstos
5300-1;Jociūnai
5051-1;Juočikiai
5091-1;Juodė
5074-1;Juodoji Vokė
5238-1;Juodšiliai
5306-1;Juozapinė
1168-1;Jusinė
5252-1;Kalabariškės
5310-1;Kalesninkai
5327-1;Kalveliai
5428-1;Katiliškės
5245-1;Katiliškiai
5297-1;Keipūnai
5414-1;Kelių punktas
5037-1;Kelmytė
5326-1;Kena
5272-1;Kenos geležinkelio st.
5117-1;Keturiasdešimt Totorių
5416-1;Kiemeliai
5039-1;Kineliai
5410-1;Kirzinė
5258-1;Kyviškės
5271-1;Kyviškių aerodromas
5406-1;Klevinė
5420-1;Kolūkis
5582-1;Kreivalaužiai
2502-1;Kryžiškės
5287-1;Kryžkelis
5325-1;Kuosinė
5302-1;Laibiškės
5505-1;Lavorišių muitinė
5504-1;Lavoriškės
5423-1;Lydos kelias
924-1;Lygialaukis
5316-1;Lukšinė
5090-1;Maišiagala
5415-1;Maišiagalos mokykla
5334-1;Margiai
5033-1;Marijampolis
5411-1;Markiškės
5409-1;Mažoji Riešė
5262-1;Medelynas
5275-1;Medininkai
5292-1;Medininkai 1
5293-1;Medininkai 2
5294-1;Medininkai 3
5545-1;Medininkų muitinė
5075-1;Merešlėnai
5502-1;Mickūnai
5107-1;Miežionys
5332-1;Miežniūnai
5035-1;Migūnai
5071-1;Mikašiūnai
5241-1;Minsko pl.
930-1;Miškadvaris
5239-1;Miškiniai
1173-1;Miškiniai (Vilniaus r.)
5581-1;Miškonys
5597-1;Modžiūnai
5116-1;Molynės
5288-1;Mūrininkai
938-1;Naujasėdžiai
934-1;Nemenčėlė
1177-1;Nemenčinė
1176-1;Nemenčinės girininkija
5242-1;Nemėžis
5331-1;Norvaišai
926-1;Paberžė
925-1;Paberžė II
5295-1;Padvarionys
5323-1;Padvarninkai
2503-1;Pagiriai
5273-1;Pagojis
1172-1;Pailgė
5047-1;Pakalniai
5254-1;Pakenė
1175-1;Pakrauglė
2501-1;Papiškės
5235-1;Parudaminys
5322-1;Pasvirė
5412-1;Pieno punktas
5298-1;Pikčiūnai
928-1;Pikeliškės
927-1;Pikeliškių mokykla
5360-1;Pikutiškės I
5361-1;Pikutiškės II
5362-1;Pikutiškės III
5093-1;Pociūnai
941-1;Pociūnai Vilniaus r.
5259-1;Posūkis į Kyviškes
5263-1;Posūkis į N.Vilnią
5034-1;Posūkis į Parūdaminą
5244-1;Posūkis į Rudaminą
5265-1;Posūkis į Veliučonis
935-1;Pranciškonys
5246-1;Prūdiškės
5103-1;Purviškės
5365-1;Purviškės II
5089-1;Putiniškės
937-1;Radžiuliai
5077-1;Raisteliai
5052-1;Rakonys
1174-1;Raudondvaris (Vilniaus r.)
